input,output,hamming_distance
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101010101010101010101010101010101010001010101010001010111010101010101010101010101010101010101010101010101010101010101010101110101010101010101010101010101010101010101010101010011010111010101010001010101010101010,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010001010101010101010101010101010101010101010101010101110101010101010101010101010101010101010101010101010101010101010101010101011101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,3
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101000101010101000101010101010101010101000101010101010101010101010101010101011101010101010101010101010100010101010101010101010101010101010111010101010101010101010101010101010101010101010101010101010101010101010,6
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101011101010101010101010101010101000101010101010101010101010101010101010101010101000101010101010101000101010101010101010101010101010101010101010101010101010101010101000101010101010101010101010101010101010101010101010,5
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101011101010101010101010101010101010101010101010101010111100101000101010111010101010100010101010101010101010101010101010101110101011101010101010101010101110101010101010101010100010101010111010101010101011101010101010101010101010101010101000101010101010,14
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101000101000101011101010101010101010101010111010101010101010100010101010101011101010101011101010101010101010101010101010101010101010101010101010101010101010101110101010101010101010001010101010101010011110101010101010101010101010,12
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101000101010101010101010101010101010101010101000101010101010100010101010101010101010001010101010101010101000101010101010101000101010,6
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1110101010101010101010101010101010101010101010101010101110101010101010101010101010111010111010101010101010111010101010101010001011101010101000101010101010101010101010101010101010101010101010101010101010101010101110001010101010101010101010100010101010101010,11
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101010101010101000101010101010101010101010101010101010101010101010101010101010001010100010101010101010101010101010101010101010101010101010101010101010101010101010101010101110101010101010101010101010101010101010,4
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101011101010101010101010101010101010101010101000101010101010111010101010101010101010101110101010101010100010101010101010101010101010101010101010101010101010101010101010001010101010111010101010101010101010101010101010101010101110101010,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101011101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010111010101010101000101011101010101010101010101010111010101010101010101010101010101010101010101010101010,5
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101011101010101110101010111010101010101010101010101010101010101010101010101010101010101010101010100010101010101010101010101010101010101010101010100010101010101110101010101010101010101011101110101010101010101010101010101010101010,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101011101110101010101010101010101010101010101010101010101010100010101010101000101010101010101000101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101000100010101010101010101010101010101010001010,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101011101010101010101010100010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010001010101011101010101010101010101010100000101010101010101010101010101010101010101010101010101011101010101000,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010001010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010111010101010101010001010101010101010101010101010101010101010101010101010101010101010101010001010101010101010101010101010101000101010101010101010101010101010101010101010101010101010101010101010101010100010101010101010001010101010111010,7
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010100010101010101010101011101010111010101010100010111010101010101010101010101010101010101010100010001010101010101010101010101010101010101110101010101010101010101000101010101010101010101010101010101010101010101010101010100010101010101010101010101010,10
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010111010101010111010101010101010101011101110101010101010101010101010101010001010101010101010101010111010101010101010101010100010101010101010100010101010101010101010101010101011101000101010101010101010101010101010101010101010,10
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001101010101010101010101010101010101011,3
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101010101010101010101000101010101010101010101010101010101010101010101010101000101010101010101010101010101010101010101010101010101010101010101010101010101000101010101010101010101011101010101010101010101010111010,5
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010111010101010101010101010101010101010101010101010101010101110101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101110101010101010101010001010101010101010101010101010101010101010101010101010,4
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101110101010101110101010101010101010101010100110101010101010101010101010101010101010101010101010111010101010101010101010101011101010111010101010101010101010101010101010100010101010101010101010101010101010101010101010101010,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101110101010101010101010101010101010111010101010101010101010101010101000101010101010101010101010101010101010101010101010111010101010101010101110101010101010101010101010101010100000101010101010101010101010101010101010101010101010101010101010101010,7
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010011010101010101010101010101010100010101010100000101010101010101010101000101010001010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101000101010101010101010101010101010101010101010101010,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101110100010101010101010101010101010101010101010101010101010101010101010101010101010101110101010101010101010101010101010101010101010101010101010001010001010101010101010101010111010111010101010101010101010101010101010101010101010101010101010101010,7
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010100010001010101010001010111010101010101010001010101010101011101010101010101010101010101010101010101010101010101010101010101010101011101010101010101010101010101110,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,0010101010101010101010101010101010101010101010101010101110101010101010101010101010101010101010101010101010101010101010001010101010101010101010101010101010101010101010101010101010101010001010101010101010101010101010101010101010101010101010101010101010101010,4
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1000101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101000101010101010101010101010101010101000101010101010101010101010101010101010101010001010101010101010101010101000101010101010101010101110,6
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010101000101010101010101010100010101010101010101010101010101010101010101010101010101010101011101010100010101010101010101010101010101011101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010111010101111101010101010,8
1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1010100010101010101010101010101010101010101010101010101010001010001010101010101010101010101010101010101010101010101010101010101010101011101110101010101011101010101010101010101010101010101010101010101110101010101010001010100010101010101010101000101010101010,10
