input,output,hamming_distance
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010100010101010101110101000100010101010101010111000101010101010101010101010101011101010101010101010101010101010101010101010,7
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010111010101010101010101010101010101010101010001010101010101010101010101010101010101010101010101010101010101010111010,3
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010001010101010100010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101010100010101010001110101010101010101010101010101010101010101010101000101010101010,4
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010001010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010001010,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010100010101010101011101010101010101000101010101010111010101010101010101010101010101010101010101011101010101010101000,6
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101000101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101011,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101011001000100010101010111110101010000010101010101010101010101010001010101010101010101011101010,10
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101011101010101010101010101010101010101110101010101010111010001010101001101010101010101010,6
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101000101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,1
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101011101010101010100010101011101010101010101010101010101010101010101010001010101010101010101010101010111010101010101010101010,5
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101010101010101010101010001011101010101010101010101010101010101010101010101010101010,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10100010101010101010101010101010101010101010100010100011101010101010101010101110101010101010111010001010101010101010101010101010,7
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101000101010101110101010101010101000101010101010100010101010101010100010101010101010101010101010101010101010101010101010101010,5
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010100010101010101010101000111010101010101010101010101010101000101010101010101010101010100010101010000010101010101010,7
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101110101010101010101010101010001010101010101010101010101010101010101010101010101010101010,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101110101010101010101010111010101010101110101010101010101010001010101010001011101010,6
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101000101010101010101010101000111010101010101000101010101010101010101010101010101010101000101010101010101010101010,5
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,0
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101011101010101010101110101110101010101010101010101010101010101010001010101010101010101010101010001011101010101010101010101010,6
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101110101010101010101010101010101010111010101010101010101010101010101010101010101010,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101110101010101010111010101010101010101010101010101010101010101010101010101010101010101010101010101010,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10001110101000101010101010101010101010101010101010101010101010101010101010101010101010001010101010101010101010101010101010001010,5
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101010101010101010111010101010101010101010101010101010101010101010101010101010101000,2
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010100010101010101010101010101010,1
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101000101010101010,1
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010100010101010101010101010101010111010101010001010101010101010101010101000101010101010101010101010101010101010101011,5
10101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010,10101010101010101010101010101010101010101010101010101010101000101110101010101010101010101010111010001010101010101010101010101010,4
